sample2	sample	distance	sample_name	platform	library	DNA_isolation_kit	rep	sample_name.2	platform.2	library.2	DNA_isolation_kit.2	rep.2
Illumina_V1_V2_MN4	Illumina_V3_V4_I3	0.779252747771775	I3	Illumina MiSeq	Zymo V3-V4	I	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_Q2	0.896008017497002	Q2	Illumina MiSeq	Illumina WGS	Q	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_I4	0.649746238667549	I4	ONT MinIon	ONT V1-V9	I	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_I1	0.683679571880819	I1	ONT MinIon	ONT V1-V9	I	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_I4	0.654823408072119	I4	PacBio Sequel IIe	PacBio V1-V9	I	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_MN2	0.64781436011527	MN2	ONT MinIon	ONT V1-V9	MN	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_MN4	0	MN4	Illumina MiSeq	Zymo V1-V2	MN	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_MN3	0.762932645400863	MN3	Illumina MiSeq	Zymo V3-V4	MN	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_Z2	0.594998420527955	Z2	PacBio Sequel IIe	PacBio V1-V9	Z	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_MN3	0.663984450549698	MN3	Illumina MiSeq	Illumina WGS	MN	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_Z1	0.657432152062257	Z1	ONT MinIon	ONT V1-V9	Z	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_Z3	0.633854004467605	Z3	Illumina MiSeq	PerkinElmer V1-V3	Z	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_Z4	0.698773685299139	Z4	Illumina MiSeq	Zymo V3-V4	Z	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_I1	0.669552899847384	I1	PacBio Sequel IIe	PacBio V1-V9	I	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_MN2	0.769284299612525	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_MN4	0.550836102935621	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_I2	0.0719873271512184	I2	Illumina MiSeq	Zymo V1-V2	I	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_I2	0.662758264123289	I2	ONT MinIon	ONT V1-V9	I	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_Q2	0.735728163251774	Q2	Illumina MiSeq	PerkinElmer V1-V3	Q	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_I3	0.508608380181194	I3	Illumina MiSeq	PerkinElmer V1-V3	I	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_I1	0.107095838414341	I1	Illumina MiSeq	Zymo V1-V2	I	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_I2	0.628303827088779	I2	PacBio Sequel IIe	PacBio V1-V9	I	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_Z4	0.726962918421699	Z4	Illumina MiSeq	PerkinElmer V1-V3	Z	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_Z3	0.681424916412983	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_Z2	0.726493712074117	Z2	Illumina MiSeq	Zymo V3-V4	Z	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_I4	0.100819387335563	I4	Illumina MiSeq	Zymo V1-V2	I	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_I3	0.691624921251895	I3	Illumina MiSeq	Illumina WGS	I	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_I4	0.541212873697372	I4	Illumina MiSeq	PerkinElmer V1-V3	I	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_I3	0.64269578755146	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_Z4	0.672194377704652	Z4	Illumina MiSeq	Illumina WGS	Z	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_MN3	0.623980006088165	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_I2	0.471886038896284	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_MN2	0.117882279416617	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_I1	0.67279740157122	I1	Illumina MiSeq	Illumina WGS	I	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_I3	0.644603059030727	I3	ONT MinIon	ONT V1-V9	I	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_MN1	0.450783109762781	MN1	Illumina MiSeq	PerkinElmer V1-V3	MN	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_I2	0.672575333769919	I2	Illumina MiSeq	Illumina WGS	I	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_Q3	0.88390631681059	Q3	Illumina MiSeq	Illumina WGS	Q	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_MN1	0.0727793037519089	MN1	Illumina MiSeq	Zymo V1-V2	MN	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	ONT_V1_V9_Z4	0.61009737137632	Z4	ONT MinIon	ONT V1-V9	Z	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_I1	0.755906647230492	I1	Illumina MiSeq	Zymo V3-V4	I	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_Q3	0.812927856683086	Q3	Illumina MiSeq	PerkinElmer V1-V3	Q	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_Z1	0.747556130598969	Z1	Illumina MiSeq	Zymo V3-V4	Z	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_Z3	0.735530401041678	Z3	Illumina MiSeq	Zymo V3-V4	Z	3	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V3_Q1	0.783749938657066	Q1	Illumina MiSeq	PerkinElmer V1-V3	Q	1	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V3_V4_MN4	0.763989617319118	MN4	Illumina MiSeq	Zymo V3-V4	MN	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_V1_V2_Z4	0.294226549986939	Z4	Illumina MiSeq	Zymo V1-V2	Z	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	Illumina_WGS_MN2	0.657470465262013	MN2	Illumina MiSeq	Illumina WGS	MN	2	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_MN4	PacBio_V1_V9_Z4	0.582571044207877	Z4	PacBio Sequel IIe	PacBio V1-V9	Z	4	MN4	Illumina MiSeq	Zymo V1-V2	MN	4
Illumina_V1_V2_Z1	Illumina_WGS_I3	0.62736011148091	I3	Illumina MiSeq	Illumina WGS	I	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_MN1	0.770321291660324	MN1	Illumina MiSeq	Zymo V3-V4	MN	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_MN1	0.470804277714681	MN1	Illumina MiSeq	PerkinElmer V1-V3	MN	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_Z4	0.599688953723905	Z4	Illumina MiSeq	Zymo V3-V4	Z	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_I4	0.732437483240161	I4	Illumina MiSeq	Zymo V3-V4	I	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_MN2	0.641649492092661	MN2	PacBio Sequel IIe	PacBio V1-V9	MN	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_I2	0.669377742738104	I2	PacBio Sequel IIe	PacBio V1-V9	I	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_MN2	0.456416608887674	MN2	Illumina MiSeq	PerkinElmer V1-V3	MN	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_MN3	0.61955546862344	MN3	Illumina MiSeq	Illumina WGS	MN	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_MN4	0.319116853178976	MN4	Illumina MiSeq	Zymo V1-V2	MN	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_I4	0.6472393426694	I4	Illumina MiSeq	Illumina WGS	I	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_MN4	0.680040269683811	MN4	PacBio Sequel IIe	PacBio V1-V9	MN	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_I3	0.500457386626868	I3	Illumina MiSeq	PerkinElmer V1-V3	I	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_Z4	0.165578489181599	Z4	Illumina MiSeq	Zymo V1-V2	Z	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Q1	0.559304008485252	Q1	Illumina MiSeq	PerkinElmer V1-V3	Q	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Q4	0.693918138148175	Q4	Illumina MiSeq	Illumina WGS	Q	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_I2	0.572212357369664	I2	Illumina MiSeq	Illumina WGS	I	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_Z1	0	Z1	Illumina MiSeq	Zymo V1-V2	Z	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_I4	0.37195186170996	I4	Illumina MiSeq	Zymo V1-V2	I	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_Z1	0.50634046492629	Z1	PacBio Sequel IIe	PacBio V1-V9	Z	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_I2	0.709182601174477	I2	Illumina MiSeq	Zymo V3-V4	I	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_I1	0.722487029608339	I1	PacBio Sequel IIe	PacBio V1-V9	I	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_Z1	0.634188534970321	Z1	Illumina MiSeq	Zymo V3-V4	Z	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_MN2	0.580363400757462	MN2	Illumina MiSeq	Illumina WGS	MN	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_I2	0.691491952151265	I2	ONT MinIon	ONT V1-V9	I	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Z2	0.320402980098486	Z2	Illumina MiSeq	PerkinElmer V1-V3	Z	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_Z2	0.392188642938745	Z2	PacBio Sequel IIe	PacBio V1-V9	Z	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_I3	0.694529174146284	I3	ONT MinIon	ONT V1-V9	I	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_MN2	0.687397864609034	MN2	ONT MinIon	ONT V1-V9	MN	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_Z2	0.617948182059856	Z2	Illumina MiSeq	Zymo V3-V4	Z	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_I1	0.742811937706648	I1	Illumina MiSeq	Zymo V3-V4	I	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_MN2	0.708487286055065	MN2	Illumina MiSeq	Zymo V3-V4	MN	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_MN3	0.704974604018959	MN3	Illumina MiSeq	Zymo V3-V4	MN	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_MN3	0.666824606837205	MN3	PacBio Sequel IIe	PacBio V1-V9	MN	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Z3	0.375068443261082	Z3	Illumina MiSeq	PerkinElmer V1-V3	Z	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_I4	0.697993064181335	I4	ONT MinIon	ONT V1-V9	I	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_MN1	0.709041561695107	MN1	ONT MinIon	ONT V1-V9	MN	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_MN3	0.517851773650124	MN3	Illumina MiSeq	PerkinElmer V1-V3	MN	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_Z3	0.454010940758218	Z3	PacBio Sequel IIe	PacBio V1-V9	Z	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_MN4	0.693380207100976	MN4	ONT MinIon	ONT V1-V9	MN	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_I3	0.696116733974996	I3	PacBio Sequel IIe	PacBio V1-V9	I	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_Z4	0.40462887082491	Z4	PacBio Sequel IIe	PacBio V1-V9	Z	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_I2	0.493060073852544	I2	Illumina MiSeq	PerkinElmer V1-V3	I	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_I3	0.339558293597693	I3	Illumina MiSeq	Zymo V1-V2	I	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_I4	0.706744515248888	I4	PacBio Sequel IIe	PacBio V1-V9	I	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_Z2	0.514013797410668	Z2	ONT MinIon	ONT V1-V9	Z	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_MN1	0.634897160871014	MN1	Illumina MiSeq	Illumina WGS	MN	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_Z2	0.153529530721636	Z2	Illumina MiSeq	Zymo V1-V2	Z	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_MN4	0.732024868628596	MN4	Illumina MiSeq	Zymo V3-V4	MN	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_I1	0.735638189658882	I1	ONT MinIon	ONT V1-V9	I	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_I1	0.640445971319359	I1	Illumina MiSeq	Illumina WGS	I	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_I4	0.513175238256873	I4	Illumina MiSeq	PerkinElmer V1-V3	I	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_I3	0.728429828035947	I3	Illumina MiSeq	Zymo V3-V4	I	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_MN4	0.492543688066088	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Z1	0.539513065070908	Z1	Illumina MiSeq	Illumina WGS	Z	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Z4	0.566523527089538	Z4	Illumina MiSeq	PerkinElmer V1-V3	Z	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Q3	0.779512075072647	Q3	Illumina MiSeq	Illumina WGS	Q	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_MN3	0.312198934905208	MN3	Illumina MiSeq	Zymo V1-V2	MN	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V3_V4_Z3	0.60853714394759	Z3	Illumina MiSeq	Zymo V3-V4	Z	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_I1	0.36923254352928	I1	Illumina MiSeq	Zymo V1-V2	I	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Q2	0.792355898197986	Q2	Illumina MiSeq	Illumina WGS	Q	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Z3	0.519273438423974	Z3	Illumina MiSeq	Illumina WGS	Z	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Q1	0.751083476224173	Q1	Illumina MiSeq	Illumina WGS	Q	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Z2	0.54320594566968	Z2	Illumina MiSeq	Illumina WGS	Z	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_Z4	0.498665206647412	Z4	ONT MinIon	ONT V1-V9	Z	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_I2	0.31181696451051	I2	Illumina MiSeq	Zymo V1-V2	I	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_Z3	0.43735690876436	Z3	ONT MinIon	ONT V1-V9	Z	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_Z1	0.440020789462364	Z1	ONT MinIon	ONT V1-V9	Z	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_I1	0.506775964846918	I1	Illumina MiSeq	PerkinElmer V1-V3	I	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Z1	0.199127203583309	Z1	Illumina MiSeq	PerkinElmer V1-V3	Z	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Q2	0.505004242170337	Q2	Illumina MiSeq	PerkinElmer V1-V3	Q	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	ONT_V1_V9_MN3	0.695439999906606	MN3	ONT MinIon	ONT V1-V9	MN	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_Z4	0.574405754555232	Z4	Illumina MiSeq	Illumina WGS	Z	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_MN1	0.349860062076304	MN1	Illumina MiSeq	Zymo V1-V2	MN	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_WGS_MN4	0.634466565727645	MN4	Illumina MiSeq	Illumina WGS	MN	4	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	PacBio_V1_V9_MN1	0.6786831206534	MN1	PacBio Sequel IIe	PacBio V1-V9	MN	1	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_MN2	0.276965721025724	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V2_Z3	0.113623899117977	Z3	Illumina MiSeq	Zymo V1-V2	Z	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z1	Illumina_V1_V3_Q3	0.722718990520812	Q3	Illumina MiSeq	PerkinElmer V1-V3	Q	3	Z1	Illumina MiSeq	Zymo V1-V2	Z	1
Illumina_V1_V2_Z2	Illumina_V1_V2_I1	0.423491944798038	I1	Illumina MiSeq	Zymo V1-V2	I	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V3_Z1	0.220524081006517	Z1	Illumina MiSeq	PerkinElmer V1-V3	Z	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V3_Z2	0.218304886954625	Z2	Illumina MiSeq	PerkinElmer V1-V3	Z	2	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	ONT_V1_V9_MN4	0.678174914020025	MN4	ONT MinIon	ONT V1-V9	MN	4	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V3_V4_Z3	0.654756861916257	Z3	Illumina MiSeq	Zymo V3-V4	Z	3	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V2_MN3	0.364141793926425	MN3	Illumina MiSeq	Zymo V1-V2	MN	3	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	ONT_V1_V9_MN1	0.693274983679787	MN1	ONT MinIon	ONT V1-V9	MN	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_WGS_MN1	0.629502748907747	MN1	Illumina MiSeq	Illumina WGS	MN	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V2_MN2	0.329614171580532	MN2	Illumina MiSeq	Zymo V1-V2	MN	2	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	ONT_V1_V9_MN2	0.672310525486717	MN2	ONT MinIon	ONT V1-V9	MN	2	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	ONT_V1_V9_Z1	0.497640360721412	Z1	ONT MinIon	ONT V1-V9	Z	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V2_Z4	0.0961379142265963	Z4	Illumina MiSeq	Zymo V1-V2	Z	4	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	PacBio_V1_V9_I4	0.696484258325447	I4	PacBio Sequel IIe	PacBio V1-V9	I	4	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V3_MN3	0.512428502651239	MN3	Illumina MiSeq	PerkinElmer V1-V3	MN	3	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V3_I1	0.500532589542049	I1	Illumina MiSeq	PerkinElmer V1-V3	I	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V3_V4_I1	0.786919279602109	I1	Illumina MiSeq	Zymo V3-V4	I	1	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V3_V4_I2	0.780442286983034	I2	Illumina MiSeq	Zymo V3-V4	I	2	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_WGS_I4	0.667614123656436	I4	Illumina MiSeq	Illumina WGS	I	4	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
Illumina_V1_V2_Z2	Illumina_V1_V3_MN4	0.429894168683066	MN4	Illumina MiSeq	PerkinElmer V1-V3	MN	4	Z2	Illumina MiSeq	Zymo V1-V2	Z	2
