dummy	genus	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4
TRUE	Leuconostoc	0	1	3	0	1	0	2	0	0	0	0	0	9	0	19	0	13	3	0	23	6	7	4	8	14	6	0	1	1	0	0	3	1	0	0	3	1	2	2	19	40	24	20	40	19	12	17	9	5	3	9	14	14	15	12	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Leucothrix	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	8	11	5	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	6	6	4	5	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Levilactobacillus	39	21	40	31	59	20	28	27	30	20	50	41	123	9	596	1	695	51	0	594	38	54	211	13	9	379	1	3	0	0	0	0	0	0	0	1	0	0	0	27	80	34	24	62	23	24	24	18	5	34	8	26	18	33	13	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Levilinea	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	2	3	0	1	5	4	1	1	8	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Leyella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	1	6	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	51	33	15	47	20	15	17	90	64	89	94	66	31	32	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ligilactobacillus	4	0	2	1	3	2	6	2	2	2	0	0	88	4	50	2	107	59	0	152	11	21	9	8	4	20	0	5	1	5	2	5	1	2	3	0	0	2	0	111	196	125	99	160	108	83	82	31	19	43	38	108	116	94	74	39	6	86	43	0	124	64	69	0	4	43	7	0	0	0	0	0	0	0	1	0	0	0	0
TRUE	Limihaloglobus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	7	0	0	1	2	1	7	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TRUE	Limimaricola	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	1	0	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	15	6	24	4	13	11	1	0	0	0	10	6	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Limimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	3	0	0	4	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Limnohabitans	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	34	22	6	28	22	15	8	51	42	45	32	41	18	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Limnothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	1	3	0	1	0	0	0	4	5	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Limosilactobacillus	0	0	0	0	0	0	0	0	0	0	0	1	11	1	77	0	63	7	0	14	3	3	5	2	1	37	0	0	0	0	0	0	0	1	0	0	0	1	0	45	76	28	18	61	32	15	26	20	31	23	26	49	39	25	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Liquorilactobacillus	1	0	0	0	1	1	1	0	0	0	0	0	8	0	16	0	18	7	0	14	61	51	28	5	6	77	0	0	0	0	0	0	0	0	0	0	0	0	0	37	57	36	30	49	16	20	28	10	16	14	14	19	19	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lishizhenia	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	4	0	2	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Listeria	0	0	0	1	0	0	0	0	0	0	0	0	9	1	9	0	12	3	0	5	5	6	2	0	0	9	0	1	1	0	0	2	3	3	1	1	0	1	1	100	213	123	96	168	128	99	93	35	22	37	46	133	88	82	73	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Litchfieldia	0	0	0	0	0	0	0	0	0	0	0	2	32	1	7	0	21	16	0	40	1	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	14	7	17	7	5	9	1	0	1	7	9	9	8	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Litoreibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	4	4	5	6	3	6	1	1	2	1	10	1	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Litorivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	6	4	20	5	5	3	0	0	0	0	8	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Loigolactobacillus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	2	6	3	5	0	0	0	1	1	11	10	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Loktanella	203	94	205	119	335	89	263	133	193	131	252	205	930	65	9058	41	8625	381	0	42181	212	763	1638	160	89	6528	238	0	0	0	0	0	0	0	0	0	0	0	0	9	27	14	8	35	12	13	11	2	1	4	3	27	19	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Longilinea	3	0	0	0	0	0	1	2	2	0	1	1	2	0	6	0	3	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lonsdalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	15	8	14	5	6	7	2	2	6	2	12	9	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lottiidibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	4	3	4	3	2	1	3	1	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luminiphilus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	3	1	0	0	0	0	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lunatimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	2	0	1	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luteibacter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	31	12	12	54	22	12	13	5	7	8	10	37	24	32	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luteimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	10	19	14	8	34	13	8	13	0	0	1	0	6	9	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luteimonas	866	1203	517	1328	956	1316	913	1414	110	242	233	609	6	1	0	0	5	2	0	2	0	0	1	0	0	0	0	0	2	0	1	0	1	2	1	0	0	0	1	18	23	17	12	54	13	7	15	0	3	0	2	20	6	13	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luteipulveratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	28	31	13	28	12	16	20	0	0	1	0	19	12	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luteitalea	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	8	16	22	18	29	13	28	14	1	18	0	1	21	15	8	76	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Luteococcus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	43	11	10	10	9	9	2	1	1	0	17	6	15	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lutibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	1	9	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	21	12	5	14	9	7	8	16	10	25	18	7	12	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lutibaculum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lutimaribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	6	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lutispora	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	6	0	3	2	1	1	1	1	1	0	2	0	0	0	2	3	1	1	1	4	3	4	12	39	19	16	19	17	14	10	28	19	26	13	21	18	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lyngbya	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	8	2	0	16	2	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	8	7	4	4	12	9	2	5	4	4	3	8	14	9	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lysinibacillus	1	0	2	0	1	0	1	1	1	0	0	2	9	2	5	0	13	4	0	2	10	12	6	0	1	12	0	1	0	0	0	1	1	0	1	3	0	0	2	154	211	128	123	186	259	117	128	57	33	45	169	127	107	120	82	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lysobacter	52	36	39	58	60	53	85	55	12	8	16	21	3	0	1	0	4	6	0	2	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	114	293	186	104	359	131	149	150	50	22	34	93	215	174	134	151	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	1
TRUE	Macellibacteroides	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	8	0	3	9	7	3	1	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0	3	8	4	3	3	7	1	1	39	32	29	26	17	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Macrococcoides	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	1	0	7	0	0	4	1	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	16	33	22	13	37	20	13	17	16	16	16	21	16	13	14	7	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Macrococcus	1	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	6	2	0	10	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	8	5	5	2	5	3	4	5	5	2	2	5	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Magnetococcus	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Magnetofaba	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	5	2	0	3	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	11	8	18	9	16	12	0	0	1	0	15	12	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Magnetospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	75	44	39	95	40	44	45	11	7	15	28	84	71	69	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Malaciobacter	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	7	4	0	6	5	1	2	2	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	20	43	26	14	22	12	10	18	19	16	23	17	5	11	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Malacoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	5	5	6	6	2	1	9	9	7	6	2	4	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Malassezia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	4	3	8	5	4	4	18	20	24	25	13	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Maledivibacter	155	118	143	172	170	132	210	152	28	36	45	81	244	15	93	2	192	196	0	77	10	10	0	14	12	6	0	3	0	0	2	2	2	1	3	0	0	2	2	62	113	73	75	109	39	54	51	31	19	22	17	36	35	32	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Malikia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	20	7	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	3	3	3	5	4	2	2	4	3	10	2	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Maliponia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	3	2	1	0	1	4	2	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Malonomonas	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mameliella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mammaliicoccus	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	9	2	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	58	106	67	60	68	62	39	32	21	11	30	12	42	46	31	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mangrovibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	3	0	3	3	5	7	5	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mangrovibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	2	9	4	6	6	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mangrovimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	2	3	4	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mannheimia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	18	12	9	7	5	6	0	2	1	3	11	3	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	2	0	19	34	27	23	29	35	23	22	27	18	18	29	62	38	35	24	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Maricaulis	0	0	0	0	1	0	0	0	0	0	0	0	17	2	12	0	24	17	0	36	6	4	3	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	5	2	1	3	1	3	0	3	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marichromatium	0	0	0	0	0	0	0	0	0	0	0	0	13	0	20	0	38	2	0	55	4	1	0	1	0	9	0	1	2	1	1	5	4	3	3	6	15	2	7	0	11	4	5	9	7	1	2	0	0	1	2	11	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Maridesulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	3	1	5	1	2	3	0	2	0	0	9	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marinactinospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	1	3	5	5	8	1	0	0	1	4	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marinicauda	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
